主题,来源,标题,原文链接,之前日期,核验后日期,状态,依据,未核实原因,核验时间
building,浙江省住房和城乡建设厅,省建设厅关于发布浙江省工程建设标准《叠合整体式综合管廊结构技术规程》的公告,https://jst.zj.gov.cn/art/2025/2/27/art_1228990170_395.html,2025-02-27T00:00:00+08:00,2025-02-27T17:24:00+08:00,有来源依据,原文发布时间,,2026-09-09T10:03:30.400000+08:00
building,福建省住房和城乡建设厅,福建省保障性住房“好房子”试点项目指引项目中标（成交）结果公告,https://zjt.fujian.gov.cn/xxgk/tzgg/202601/t20260109_7073318.htm,2026-01-09T00:00:00+08:00,2026-01-09T15:27:00+08:00,有来源依据,原文发布时间,,2026-09-09T10:03:30.530000+08:00
building,福建省住房和城乡建设厅,福建省住房和城乡建设厅《福建省保障性住房“好房子”试点项目指引》购买服务招标公告,https://zjt.fujian.gov.cn/xxgk/tzgg/202512/t20251222_7049111.htm,2025-12-22T00:00:00+08:00,2025-12-22T15:33:00+08:00,有来源依据,原文发布时间,,2026-09-09T10:03:30.810000+08:00
building,福建省住房和城乡建设厅,关于公布2026年度第二批二星级绿色建筑标识项目的通知,http://zjt.fujian.gov.cn/xxgk/zfxxgkzl/xxgkml/dfxfgzfgzhgfxwj/jskj_3794/202606/t20260618_7164835.htm,2026-06-18T00:00:00+08:00,2026-06-18T12:15:00+08:00,有来源依据,原文发布时间,,2026-09-09T10:03:31.078000+08:00
building,福建省住房和城乡建设厅,关于公布2026年度第一批二星级绿色建筑标识项目的通知,http://zjt.fujian.gov.cn/xxgk/zfxxgkzl/xxgkml/dfxfgzfgzhgfxwj/jskj_3794/202604/t20260427_7131692.htm,2026-04-27T00:00:00+08:00,2026-04-27T12:28:00+08:00,有来源依据,原文发布时间,,2026-09-09T10:03:31.230000+08:00
building,福建省住房和城乡建设厅,图解：《福建省城市更新工作实施意见》,http://zjt.fujian.gov.cn/jdhy/zcjd/tj/202602/t20260205_7090149.htm,2026-02-05T00:00:00+08:00,2026-02-05T17:09:00+08:00,有来源依据,原文发布时间,,2026-09-09T10:03:31.355000+08:00
building,福建省住房和城乡建设厅,《福建省城市更新工作实施意见》政策解读,http://zjt.fujian.gov.cn/jdhy/zcjd/wz/202602/t20260203_7088705.htm,2026-02-03T00:00:00+08:00,2026-02-03T17:46:00+08:00,有来源依据,原文发布时间,,2026-09-09T10:03:31.585000+08:00
building,福建省住房和城乡建设厅,关于公布2026年度第二批二星级绿色建筑标识项目的通知,https://zjt.fujian.gov.cn/xxgk/zfxxgkzl/xxgkml/dfxfgzfgzhgfxwj/jskj_3794/202606/t20260618_7164835.htm,2026-06-18T00:00:00+08:00,2026-06-18T12:15:00+08:00,有来源依据,原文发布时间,,2026-09-09T10:03:31.692000+08:00
building,福建省住房和城乡建设厅,关于公布2026年度第一批二星级绿色建筑标识项目的通知,https://zjt.fujian.gov.cn/xxgk/zfxxgkzl/xxgkml/dfxfgzfgzhgfxwj/jskj_3794/202604/t20260427_7131692.htm,2026-04-27T00:00:00+08:00,2026-04-27T12:28:00+08:00,有来源依据,原文发布时间,,2026-09-09T10:03:31.943000+08:00
building,福建省住房和城乡建设厅,关于2026年度第二批二星级绿色建筑标识项目的公示,https://zjt.fujian.gov.cn/xxgk/tzgg/202605/t20260528_7153356.htm,2026-05-28T00:00:00+08:00,2026-05-28T10:29:00+08:00,有来源依据,原文发布时间,,2026-09-09T10:03:32.125000+08:00
building,福建省住房和城乡建设厅,关于2026年度第一批二星级绿色建筑标识项目的公示,https://zjt.fujian.gov.cn/xxgk/tzgg/202603/t20260327_7116492.htm,2026-03-27T00:00:00+08:00,2026-03-27T16:07:00+08:00,有来源依据,原文发布时间,,2026-09-09T10:03:32.329000+08:00
building,福建省住房和城乡建设厅,城市更新相关政策法规研究中标（成交）结果公告,https://zjt.fujian.gov.cn/xxgk/tzgg/202601/t20260122_7084279.htm,2026-01-22T00:00:00+08:00,2026-01-22T17:37:00+08:00,有来源依据,原文发布时间,,2026-09-09T10:03:32.502000+08:00
ai,AIHOT,GPT-6 Astra 将普及私人健康顾问服务,https://x.com/frxiaobei/status/2097292759548014907,2026-09-08T00:00:00+08:00,2026-09-08T19:55:34.348000+08:00,有来源依据,帖子ID编码创建时间,,2026-09-09T10:11:21.159000+08:00
ai,AIHOT,面壁智能 OpenBMB 开源 MiniCPM5-2B 背后的 RL 训练栈 Meshy 与 JustRL II,https://x.com/OpenBMB/status/2097308982071431543,2026-09-08T00:00:00+08:00,2026-09-08T21:00:02.099000+08:00,有来源依据,帖子ID编码创建时间,,2026-09-09T10:11:21.159000+08:00
ai,AIHOT,SemiAnalysis 称 TPUv7 Ironwood 在 TorchTPU 同口径对比下单位成本性能超 Blackwell Ultra 50%,https://x.com/SemiAnalysis_/status/2097309231082807795,2026-09-08T00:00:00+08:00,2026-09-08T21:01:01.468000+08:00,有来源依据,帖子ID编码创建时间,,2026-09-09T10:11:21.159000+08:00
building,福建省住房和城乡建设厅,福建省住房和城乡建设厅城市更新相关政策法规研究项目购买服务招标公告,https://zjt.fujian.gov.cn/xxgk/tzgg/202601/t20260112_7073556.htm,2026-01-12T00:00:00+08:00,2026-01-12T08:40:00+08:00,有来源依据,原文发布时间,,2026-09-09T10:03:32.681000+08:00
building,河南省住房和城乡建设厅,《关于加强绿色建筑全过程监督管理工作的通知》政策解读,http://hnjs.henan.gov.cn/2025/05-28/3163025.html,2025-05-28T00:00:00+08:00,2025-05-28T15:58:34+08:00,有来源依据,原文发布时间,,2026-09-09T10:03:32.793000+08:00
building,河南省住房和城乡建设厅,一图读懂 |《关于加强绿色建筑全过程监督管理工作的通知》政策解读,http://hnjs.henan.gov.cn/2025/06-05/3166068.html,2025-06-05T00:00:00+08:00,2025-06-05T10:25:43+08:00,有来源依据,原文发布时间,,2026-09-09T10:03:32.790000+08:00
building,河南省住房和城乡建设厅,河南省住房和城乡建设厅关于征集装配式装修典型案例的通知,http://hnjs.henan.gov.cn/2026/08-24/3401745.html,2026-08-24T00:00:00+08:00,2026-08-24T09:38:36+08:00,有来源依据,原文发布时间,,2026-09-09T10:03:32.862000+08:00
building,河南省住房和城乡建设厅,关于2026年河南省住房城乡建设科技创新成果竞赛结果的公示,http://hnjs.henan.gov.cn/2026/08-26/3407576.html,2026-08-26T00:00:00+08:00,2026-08-26T10:32:40+08:00,有来源依据,原文发布时间,,2026-09-09T10:03:33.041000+08:00
building,河南省住房和城乡建设厅,《河南省住房和城乡建设厅科技创新平台管理办法（试行）》政策解读,http://hnjs.henan.gov.cn/2025/11-03/3241626.html,2025-04-10T00:00:00+08:00,2025-04-10T17:34:15+08:00,有来源依据,原文发布时间,,2026-09-09T10:03:33.001000+08:00
building,河南省住房和城乡建设厅,《河南省城市更新单元（片区）体检和策划方案编制审查规程（试行）》政策解读,http://hnjs.henan.gov.cn/2025/05-07/3155387.html,2025-05-07T00:00:00+08:00,2025-05-07T15:32:52+08:00,有来源依据,原文发布时间,,2026-09-09T10:03:32.797000+08:00
building,海南省住房和城乡建设厅,关于印发《海南省绿色生态小区评定管理办法（试行）和《海南省绿色生态小区评价技术导则（试行）》的通知,https://zjt.hainan.gov.cn/szjt/0504/201502/c80ca0d8578d4bdb8a2d2384b1a2451d.shtml,2015-02-15T00:00:00+08:00,2020-08-10T22:55:59+08:00,有来源依据,原文发布时间,,2026-09-09T10:03:33.156000+08:00
building,海南省住房和城乡建设厅,《海南省全装修住宅室内装修污染控制技术标准》政策解读,https://zjt.hainan.gov.cn/szjt/zxjd/202607/d6d5154338cf4113a9512bc590174539.shtml,2026-07-23T00:00:00+08:00,2026-07-23T09:20:46+08:00,有来源依据,原文发布时间,,2026-09-09T10:03:33.265000+08:00
building,海南省住房和城乡建设厅,《海南省全装修住宅室内装修设计标准》政策解读,https://zjt.hainan.gov.cn/szjt/zxjd/202607/6bb3bcef200b422c95d69d276ab5bd0f.shtml,2026-07-23T00:00:00+08:00,2026-07-23T09:17:47+08:00,有来源依据,原文发布时间,,2026-09-09T10:03:33.285000+08:00
building,海南省住房和城乡建设厅,《海南省全装修住宅装修工程质量验收标准》政策解读,https://zjt.hainan.gov.cn/szjt/zxjd/202607/160047c896fb4c548945ddebb5caf6b3.shtml,2026-07-23T00:00:00+08:00,2026-07-23T09:22:34+08:00,有来源依据,原文发布时间,,2026-09-09T10:03:33.209000+08:00
building,四川省住房和城乡建设厅,湖南“城市更新”三年行动方案发布：改造城镇老旧小区4000个，加装更新电梯5000台,https://jst.sc.gov.cn/scjst/c101448/2026/9/8/130432601d814163abcbd94a0dddf2ca.shtml,2026-09-08T00:00:00+08:00,2026-09-08T15:30:14+08:00,有来源依据,原文发布时间,,2026-09-09T10:03:33.810000+08:00
building,四川省住房和城乡建设厅,四川省住房和城乡建设厅关于公开征求《四川省绿色建筑评价标准》等2项工程建设地方标准意见的通知,https://jst.sc.gov.cn/scjst/c101428/2026/8/26/8a2091195c5c49f4bcad3adacc500b72.shtml,2026-08-26T00:00:00+08:00,2026-08-27T09:12:33+08:00,有来源依据,原文发布时间,,2026-09-09T10:03:33.857000+08:00
building,四川省住房和城乡建设厅,德阳市绿色建材金融供需对接暨城乡建设领域新技术推广交流会成功举办,https://jst.sc.gov.cn/scjst/c101447/2026/8/28/01b8ab40fc0c4d9cb087e9ee4d6a382b.shtml,2026-08-28T00:00:00+08:00,2026-08-28T15:17:11+08:00,有来源依据,原文发布时间,,2026-09-09T10:03:33.874000+08:00
building,重庆市住房和城乡建设委员会,《重庆市城市更新项目消防安全综合保障补充方案编制与审查工作指引（试行）》图文解读,https://zfcxjw.cq.gov.cn/zwgk_166/zfxxgkmls/zcjd/ytdd/202512/t20251208_15220628.html,2025-12-08T00:00:00+08:00,2025-12-08T16:38:00+08:00,有来源依据,原文发布时间,,2026-09-09T10:03:33.800000+08:00
building,四川省住房和城乡建设厅,四川省人民政府关于印发《四川省城市更新“十五五”规划》的通知,https://jst.sc.gov.cn/scjst/ct101448/2026/8/14/20c9a90a88894dd9b8d1dbd35819dc85.shtml,2026-08-14T00:00:00+08:00,2026-08-14T12:50:57+08:00,有来源依据,原文发布时间,,2026-09-09T10:03:34.105000+08:00
building,四川省住房和城乡建设厅,四川省住房和城乡建设厅关于发布《四川省基坑工程鉴定与加固技术标准》等5项四川省工程建设地方标准的通知,https://jst.sc.gov.cn/scjst/c101428/2026/9/2/5126dc5c8b22412a878f499737f1be2d.shtml,2026-09-02T00:00:00+08:00,2026-09-02T15:38:56+08:00,有来源依据,原文发布时间,,2026-09-09T10:03:34.202000+08:00
building,四川省住房和城乡建设厅,邓立军就《四川省城市更新“十五五”规划》作介绍并答记者问,https://jst.sc.gov.cn/scjst/c101447/2026/8/24/9615bffdf1c046f98c678a58cd0c6c0d.shtml,2026-09-01T00:00:00+08:00,2026-09-01T09:21:34+08:00,有来源依据,原文发布时间,,2026-09-09T10:03:34.086000+08:00
building,贵州省住房和城乡建设厅,贵州日报 | 我省城市更新聚焦“四大重点工作”,https://zfcxjst.guizhou.gov.cn/xwzx/hydt/202609/t20260904_90820605.html,2026-09-04T00:00:00+08:00,2026-09-04T13:05:39+08:00,有来源依据,原文发布时间,,2026-09-09T10:03:34.209000+08:00
building,贵州省住房和城乡建设厅,2026年贵州省城市更新项目推介会举行,https://zfcxjst.guizhou.gov.cn/xwzx/hydt/202608/t20260826_90787361.html,2026-08-26T00:00:00+08:00,2026-08-26T18:21:40+08:00,有来源依据,原文发布时间,,2026-09-09T10:03:34.245000+08:00
building,云南省住房和城乡建设厅,云南省住房和城乡建设厅关于征求《云南省山地光伏电站施工质量及验收技术规程》意见的通知 2026-09-04,https://zfcxjst.yn.gov.cn/ywdt/gsgg/202609/t20260904_4147294.html,2026-09-04T00:00:00+08:00,2026-09-04T15:50:00+08:00,有来源依据,原文发布时间,,2026-09-09T10:03:34.400000+08:00
building,贵州省住房和城乡建设厅,贵阳：以城市更新之笔绘就民生幸福画卷,https://zfcxjst.guizhou.gov.cn/xwzx/hydt/202608/t20260811_90721463.html,2026-08-11T00:00:00+08:00,2026-08-11T14:46:16+08:00,有来源依据,原文发布时间,,2026-09-09T10:03:34.294000+08:00
building,陕西省住房和城乡建设厅,关于陕西省城市更新设计竞赛获奖名单的公示,https://js.shaanxi.gov.cn/sy/zcwj/gsgg/202604/t20260420_3631405.html,2026-04-20T00:00:00+08:00,2026-04-20T02:21:17+08:00,有来源依据,原文发布时间,,2026-09-09T10:03:34.448000+08:00
building,贵州省住房和城乡建设厅,贵州城市更新：从“大拆大建”转向“留改拆增”——专访城市更新规划专家孙迪,https://zfcxjst.guizhou.gov.cn/xwzx/hydt/202608/t20260803_90687804.html,2026-08-03T00:00:00+08:00,2026-08-03T12:44:38+08:00,有来源依据,原文发布时间,,2026-09-09T10:03:34.390000+08:00
building,陕西省住房和城乡建设厅,关于“西安宜家购物中心项目（一期）”和“开元剧场（开元报告厅）”二星级绿色建筑标识项目的公告,https://js.shaanxi.gov.cn/sy/zcwj/gsgg/202602/t20260225_3614887.html,2026-02-25T00:00:00+08:00,2026-02-25T10:16:04+08:00,有来源依据,原文发布时间,,2026-09-09T10:03:34.512000+08:00
building,南京市城乡建设委员会,建设“好房子” ，质量现场观摩会在江北新区举办,https://sjw.nanjing.gov.cn/gzdt/202608/t20260807_5890615.html,2026-08-07T00:00:00+08:00,2026-08-07T15:01:00+08:00,有来源依据,原文发布时间,,2026-09-09T10:03:34.551000+08:00
building,南京市城乡建设委员会,关于印发《关于规范既有建筑改造项目审批管理的指导意见》的通知,https://sjw.nanjing.gov.cn/njscxjswyh/202509/t20250903_5642317.html,2025-09-02T00:00:00+08:00,2025-09-02T16:10:00+08:00,有来源依据,原文发布时间,,2026-09-09T10:03:34.564000+08:00
building,南京市城乡建设委员会,关于进一步加强智能建造技术应用的通知,https://sjw.nanjing.gov.cn/tzgg/202609/t20260902_5904391.html,2026-09-02T00:00:00+08:00,2026-09-02T18:01:00+08:00,有来源依据,原文发布时间,,2026-09-09T10:03:34.555000+08:00
ai,AIHOT,MiniCPM5-2B 在 RTX 3080 上流畅运行获赞,https://x.com/OpenBMB/status/2097308764806496654,2026-09-08T00:00:00+08:00,2026-09-08T20:59:10.299000+08:00,有来源依据,帖子ID编码创建时间,,2026-09-09T10:11:21.159000+08:00
building,南京市城乡建设委员会,【征集结果】关于《关于进一步加强智能建造技术应用的通知（征求意见稿）》公开征求意见的结果反馈,https://sjw.nanjing.gov.cn/zmhd/dczj/202608/t20260819_5896354.html,2026-08-19T00:00:00+08:00,2026-08-19T16:56:00+08:00,有来源依据,原文发布时间,,2026-09-09T10:03:34.756000+08:00
building,南京市城乡建设委员会,关于《南京市城市更新条例（草案）》（征求意见稿）公开征求意见的公告,https://sjw.nanjing.gov.cn/zmhd/dczj/202609/t20260903_5905099.html,2026-09-03T00:00:00+08:00,2026-09-03T18:23:00+08:00,有来源依据,原文发布时间,,2026-09-09T10:03:34.739000+08:00
building,青岛市住房和城乡建设局,青岛市住房和城乡建设局关于对《青岛市建筑防水工程技术导则（2026版）》（征求意见稿）公开征求意见的通知,http://sjw.qingdao.gov.cn/cxjsj1/cxjsj35/202608/t20260806_10695543.shtml,2026-08-06T00:00:00+08:00,,未知,,未读取到明确发布时间,2026-09-09T10:03:34.769000+08:00
building,南京市城乡建设委员会,图解《关于规范既有建筑改造项目审批管理的指导意见》,https://sjw.nanjing.gov.cn/njscxjswyh/202509/t20250903_5642325.html,2025-09-02T00:00:00+08:00,2025-09-02T16:00:00+08:00,有来源依据,原文发布时间,,2026-09-09T10:03:34.608000+08:00
building,郑州市城乡建设局,郑州市城乡建设局关于公布2026年度郑州市建筑部品部件智能生产基地（智能工厂）名单（第三批）的通知 2026-08-31,https://zzjsj.zhengzhou.gov.cn/tzgg/10225019.jhtml,2026-08-31T00:00:00+08:00,2026-08-31T11:28:00+08:00,有来源依据,原文发布时间,,2026-09-09T10:03:34.788000+08:00
building,郑州市城乡建设局,城市更新，留一点“旧时光” 2026-08-14,https://zzjsj.zhengzhou.gov.cn/gzdt/10202397.jhtml,2026-08-14T00:00:00+08:00,2026-08-14T08:56:00+08:00,有来源依据,原文发布时间,,2026-09-09T10:03:34.847000+08:00
building,郑州市城乡建设局,关于2026年度郑州市建筑部品部件智能生产基地（智能工厂）拟认定名单的公示 2026-08-20,https://zzjsj.zhengzhou.gov.cn/gggs/10210469.jhtml,2026-08-20T00:00:00+08:00,2026-08-20T11:44:00+08:00,有来源依据,原文发布时间,,2026-09-09T10:03:34.843000+08:00
building,郑州市城乡建设局,郑州市城乡建设局关于认定颂园项目为装配式建筑的通告 2026-08-19,https://zzjsj.zhengzhou.gov.cn/tzgg/10208599.jhtml,2026-08-19T00:00:00+08:00,2026-08-19T08:55:00+08:00,有来源依据,原文发布时间,,2026-09-09T10:03:34.874000+08:00
building,郑州市城乡建设局,郑州市城乡建设局关于调整城市更新项目库的通知 2026-08-24,https://zzjsj.zhengzhou.gov.cn/tzgg/10215270.jhtml,2026-08-24T00:00:00+08:00,2026-08-24T17:40:00+08:00,有来源依据,原文发布时间,,2026-09-09T10:03:34.871000+08:00
building,武汉市自然资源和城乡建设局,关于公布武汉市2025年智能建造试点项目的通知,https://zrzyhcxjs.wuhan.gov.cn/gsggzx/zxwj/202508/t20250813_2632763.shtml,2025-08-13T00:00:00+08:00,2025-08-13T11:14:00+08:00,有来源依据,原文发布时间,,2026-09-09T10:03:35.131000+08:00
